"CustomerID","Age","ZIPCode","Family","Experience","EducUgrad","EducGrad","EducProf","Income","CCAvg","Mortgage","PersLoan","SecAccount","CDAccount","OnlineAccount","CreditCard"
2286.00,48.00,"92007",1.00,22.00,0,0,1,114.00,2.40,0.00,1.00,0.00,0.00,1.00,0.00
2287.00,62.00,"94122",1.00,36.00,0,0,1,42.00,0.50,128.00,0.00,0.00,0.00,1.00,0.00
2288.00,30.00,"92121",1.00,6.00,0,0,1,29.00,0.20,90.00,0.00,0.00,0.00,1.00,0.00
2289.00,35.00,"94706",3.00,11.00,0,1,0,72.00,2.60,0.00,0.00,0.00,0.00,1.00,0.00
2290.00,59.00,"93117",1.00,35.00,0,0,1,68.00,1.80,95.00,0.00,0.00,0.00,0.00,0.00
2291.00,38.00,"91942",4.00,13.00,0,0,1,78.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
2292.00,47.00,"95449",1.00,23.00,1,0,0,90.00,2.70,323.00,0.00,0.00,0.00,0.00,0.00
2293.00,57.00,"95051",2.00,33.00,0,1,0,170.00,2.10,0.00,1.00,0.00,0.00,0.00,0.00
2294.00,42.00,"91768",2.00,17.00,0,1,0,14.00,0.10,0.00,0.00,0.00,0.00,1.00,0.00
2295.00,39.00,"90035",2.00,15.00,1,0,0,129.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00
2296.00,53.00,"92101",3.00,23.00,0,0,1,39.00,1.00,87.00,0.00,0.00,0.00,1.00,0.00
2297.00,27.00,"94305",2.00,3.00,1,0,0,82.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00
2298.00,59.00,"94063",3.00,35.00,0,1,0,31.00,0.40,0.00,0.00,0.00,0.00,1.00,1.00
2299.00,48.00,"92630",4.00,24.00,0,1,0,9.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00
2300.00,62.00,"94583",3.00,37.00,0,0,1,15.00,0.10,91.00,0.00,0.00,0.00,0.00,0.00
2301.00,66.00,"93711",3.00,41.00,1,0,0,70.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00
2302.00,38.00,"93403",4.00,13.00,0,0,1,84.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00
2303.00,42.00,"92806",1.00,17.00,1,0,0,155.00,7.00,0.00,0.00,0.00,0.00,0.00,1.00
2304.00,47.00,"94720",2.00,21.00,0,0,1,89.00,0.80,0.00,0.00,0.00,0.00,1.00,1.00
2305.00,27.00,"95818",3.00,2.00,1,0,0,170.00,4.70,0.00,1.00,0.00,0.00,1.00,0.00
2306.00,32.00,"92009",2.00,7.00,1,0,0,185.00,6.70,0.00,0.00,0.00,1.00,1.00,1.00
2307.00,37.00,"92373",2.00,13.00,1,0,0,82.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00
2308.00,56.00,"92009",3.00,31.00,1,0,0,60.00,1.70,0.00,0.00,0.00,0.00,1.00,0.00
2309.00,39.00,"94590",2.00,13.00,0,1,0,58.00,2.40,0.00,0.00,0.00,0.00,1.00,0.00
2310.00,36.00,"94583",1.00,12.00,1,0,0,29.00,1.33,81.00,0.00,0.00,0.00,1.00,0.00
2311.00,32.00,"92806",2.00,6.00,1,0,0,32.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00
2312.00,62.00,"90245",4.00,37.00,0,1,0,115.00,3.40,0.00,0.00,0.00,0.00,1.00,1.00
2313.00,48.00,"91345",2.00,22.00,0,1,0,83.00,2.40,0.00,0.00,0.00,0.00,1.00,0.00
2314.00,58.00,"94035",3.00,32.00,0,1,0,54.00,0.30,0.00,0.00,0.00,0.00,1.00,1.00
2315.00,27.00,"94501",4.00,2.00,0,0,1,112.00,1.80,0.00,0.00,1.00,0.00,1.00,0.00
2316.00,52.00,"95818",2.00,26.00,0,1,0,182.00,1.40,0.00,1.00,0.00,0.00,1.00,0.00
2317.00,54.00,"94920",2.00,30.00,1,0,0,112.00,6.80,0.00,0.00,0.00,0.00,1.00,0.00
2318.00,31.00,"95814",3.00,5.00,0,0,1,129.00,5.90,319.00,1.00,1.00,1.00,0.00,1.00
2319.00,60.00,"94803",1.00,34.00,0,1,0,23.00,0.80,112.00,0.00,0.00,0.00,1.00,0.00
2320.00,34.00,"95819",2.00,9.00,1,0,0,198.00,3.00,422.00,0.00,0.00,0.00,1.00,0.00
2321.00,46.00,"92692",4.00,22.00,0,0,1,84.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
2322.00,41.00,"91380",3.00,15.00,0,0,1,39.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00
2323.00,62.00,"94143",1.00,37.00,1,0,0,129.00,1.30,0.00,0.00,0.00,0.00,1.00,0.00
2324.00,31.00,"94542",2.00,7.00,0,1,0,113.00,2.00,315.00,0.00,0.00,0.00,0.00,0.00
2325.00,41.00,"93107",1.00,11.00,0,0,1,35.00,0.75,114.00,0.00,0.00,0.00,1.00,0.00
2326.00,55.00,"94591",1.00,30.00,0,0,1,85.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
2327.00,45.00,"94086",4.00,19.00,1,0,0,73.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00
2328.00,51.00,"90095",1.00,25.00,0,0,1,70.00,0.80,0.00,0.00,1.00,0.00,1.00,0.00
2329.00,27.00,"92182",3.00,2.00,1,0,0,130.00,4.40,192.00,1.00,0.00,0.00,1.00,0.00
2330.00,30.00,"94022",1.00,4.00,1,0,0,39.00,1.50,0.00,0.00,0.00,0.00,1.00,0.00
2331.00,31.00,"95133",4.00,5.00,0,1,0,72.00,1.80,242.00,0.00,0.00,0.00,1.00,1.00
2332.00,61.00,"90245",4.00,37.00,0,0,1,68.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00
2333.00,40.00,"94022",1.00,16.00,0,0,1,35.00,1.40,0.00,0.00,0.00,0.00,1.00,1.00
2334.00,45.00,"95812",3.00,21.00,1,0,0,61.00,0.70,0.00,0.00,1.00,1.00,1.00,1.00
2335.00,45.00,"90025",4.00,21.00,1,0,0,69.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00
2336.00,37.00,"93907",1.00,13.00,0,1,0,59.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00
2337.00,34.00,"93460",2.00,8.00,0,0,1,99.00,4.50,217.00,0.00,0.00,0.00,0.00,0.00
2338.00,43.00,"95054",1.00,16.00,0,1,0,201.00,10.00,0.00,1.00,0.00,0.00,0.00,1.00
2339.00,42.00,"94611",2.00,18.00,1,0,0,130.00,7.50,0.00,0.00,0.00,0.00,0.00,1.00
2340.00,56.00,"90095",3.00,31.00,0,1,0,72.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2341.00,33.00,"94112",1.00,9.00,1,0,0,44.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00
2342.00,36.00,"92028",1.00,10.00,0,0,1,91.00,1.50,289.00,0.00,0.00,0.00,1.00,0.00
2343.00,62.00,"94608",3.00,37.00,1,0,0,92.00,0.50,310.00,0.00,0.00,0.00,1.00,0.00
2344.00,58.00,"90032",1.00,34.00,1,0,0,55.00,0.80,168.00,0.00,0.00,0.00,1.00,1.00
2345.00,65.00,"94608",3.00,40.00,1,0,0,20.00,0.50,102.00,0.00,0.00,0.00,1.00,1.00
2346.00,65.00,"90291",1.00,40.00,1,0,0,89.00,4.10,299.00,1.00,0.00,1.00,1.00,0.00
2347.00,52.00,"92660",2.00,26.00,0,1,0,59.00,1.50,239.00,0.00,0.00,0.00,0.00,1.00
2348.00,64.00,"92104",3.00,39.00,0,0,1,8.00,0.10,87.00,0.00,0.00,0.00,0.00,1.00
2349.00,51.00,"94015",4.00,25.00,1,0,0,85.00,4.90,0.00,0.00,0.00,0.00,1.00,1.00
2350.00,59.00,"94610",1.00,35.00,1,0,0,94.00,4.30,76.00,0.00,1.00,1.00,1.00,0.00
2351.00,52.00,"91711",2.00,28.00,1,0,0,22.00,0.40,0.00,0.00,0.00,0.00,1.00,1.00
2352.00,55.00,"94611",2.00,31.00,0,0,1,74.00,3.20,0.00,0.00,0.00,0.00,1.00,1.00
2353.00,46.00,"93555",3.00,19.00,0,1,0,59.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00
2354.00,61.00,"93023",4.00,36.00,0,1,0,12.00,0.60,0.00,0.00,0.00,0.00,1.00,1.00
2355.00,35.00,"94043",1.00,9.00,0,1,0,8.00,0.40,0.00,0.00,0.00,0.00,1.00,0.00
2356.00,56.00,"94920",3.00,31.00,0,0,1,74.00,1.60,0.00,0.00,0.00,0.00,1.00,1.00
2357.00,31.00,"92064",4.00,5.00,0,1,0,184.00,3.40,0.00,1.00,0.00,1.00,1.00,1.00
2358.00,44.00,"95005",4.00,19.00,0,1,0,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2359.00,53.00,"93109",2.00,27.00,0,0,1,63.00,0.80,0.00,0.00,1.00,0.00,1.00,0.00
2360.00,36.00,"95060",2.00,12.00,0,1,0,123.00,5.60,0.00,1.00,0.00,1.00,1.00,1.00
2361.00,27.00,"93302",2.00,1.00,0,0,1,85.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00
2362.00,36.00,"94928",3.00,12.00,0,0,1,109.00,0.50,0.00,1.00,1.00,1.00,1.00,0.00
2363.00,40.00,"94720",1.00,15.00,0,0,1,31.00,0.60,0.00,0.00,0.00,0.00,1.00,0.00
2364.00,39.00,"90095",2.00,13.00,0,1,0,61.00,2.40,90.00,0.00,0.00,0.00,1.00,0.00
2365.00,59.00,"94923",2.00,35.00,1,0,0,88.00,1.60,0.00,0.00,0.00,0.00,0.00,1.00
2366.00,43.00,"91311",2.00,18.00,0,1,0,22.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00
2367.00,30.00,"95008",4.00,4.00,0,1,0,63.00,2.20,0.00,0.00,1.00,0.00,1.00,0.00
2368.00,26.00,"95616",4.00,1.00,1,0,0,80.00,0.20,0.00,0.00,0.00,0.00,1.00,1.00
2369.00,48.00,"94588",3.00,22.00,1,0,0,78.00,2.10,0.00,0.00,0.00,0.00,1.00,1.00
2370.00,50.00,"94005",4.00,24.00,1,0,0,45.00,0.10,93.00,0.00,0.00,0.00,1.00,0.00
2371.00,33.00,"94040",4.00,7.00,0,0,1,51.00,2.10,0.00,0.00,0.00,0.00,0.00,1.00
2372.00,32.00,"95014",2.00,6.00,0,0,1,111.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00
2373.00,34.00,"93943",3.00,10.00,1,0,0,45.00,2.80,153.00,0.00,0.00,0.00,1.00,1.00
2374.00,33.00,"94304",2.00,9.00,0,1,0,184.00,4.80,0.00,1.00,0.00,0.00,0.00,0.00
2375.00,32.00,"92008",2.00,5.00,0,1,0,41.00,1.00,112.00,0.00,1.00,0.00,1.00,0.00
2376.00,55.00,"91007",4.00,30.00,0,0,1,69.00,1.30,0.00,0.00,1.00,1.00,1.00,1.00
2377.00,58.00,"91768",3.00,33.00,1,0,0,23.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00
2378.00,47.00,"92037",2.00,23.00,1,0,0,160.00,6.66,0.00,0.00,0.00,0.00,0.00,0.00
2379.00,30.00,"95605",1.00,5.00,0,1,0,61.00,0.80,251.00,0.00,1.00,1.00,1.00,0.00
2380.00,42.00,"94720",2.00,18.00,1,0,0,110.00,6.10,182.00,0.00,0.00,0.00,1.00,0.00
2381.00,40.00,"92606",2.00,16.00,0,0,1,50.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00
2382.00,33.00,"94928",1.00,9.00,0,1,0,49.00,2.40,0.00,0.00,0.00,0.00,1.00,0.00
2383.00,46.00,"94131",4.00,20.00,0,1,0,185.00,7.50,428.00,1.00,0.00,0.00,0.00,1.00
2384.00,63.00,"90033",2.00,39.00,1,0,0,52.00,1.10,0.00,0.00,0.00,0.00,1.00,1.00
2385.00,62.00,"92028",2.00,37.00,1,0,0,53.00,2.80,0.00,0.00,0.00,0.00,1.00,0.00
2386.00,43.00,"94720",4.00,17.00,0,1,0,125.00,3.50,0.00,1.00,0.00,0.00,0.00,0.00
2387.00,31.00,"94542",3.00,5.00,1,0,0,72.00,1.60,0.00,0.00,0.00,0.00,1.00,0.00
2388.00,28.00,"94720",4.00,2.00,0,0,1,51.00,1.80,0.00,0.00,0.00,0.00,0.00,1.00
2389.00,64.00,"91768",3.00,39.00,1,0,0,23.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00
2390.00,27.00,"90033",1.00,1.00,0,0,1,41.00,1.90,0.00,0.00,0.00,0.00,0.00,1.00
2391.00,33.00,"95814",3.00,9.00,1,0,0,41.00,2.00,108.00,0.00,0.00,0.00,1.00,0.00
2392.00,39.00,"92697",1.00,12.00,0,1,0,138.00,4.66,0.00,1.00,0.00,0.00,1.00,0.00
2393.00,44.00,"94143",2.00,20.00,1,0,0,138.00,3.30,0.00,0.00,0.00,0.00,0.00,1.00
2394.00,53.00,"94005",4.00,28.00,1,0,0,14.00,0.80,0.00,0.00,0.00,0.00,1.00,1.00
2395.00,42.00,"94065",2.00,18.00,1,0,0,145.00,8.00,505.00,0.00,0.00,0.00,0.00,0.00
2396.00,44.00,"95064",3.00,17.00,0,1,0,25.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
2397.00,34.00,"95014",1.00,10.00,1,0,0,43.00,1.70,142.00,0.00,0.00,0.00,0.00,1.00
2398.00,47.00,"90266",1.00,22.00,0,1,0,93.00,0.20,309.00,0.00,0.00,0.00,1.00,0.00
2399.00,53.00,"95053",2.00,29.00,1,0,0,90.00,0.30,217.00,0.00,1.00,0.00,0.00,1.00
2400.00,62.00,"90245",2.00,36.00,0,0,1,41.00,1.00,154.00,0.00,1.00,0.00,1.00,0.00
2401.00,61.00,"91380",2.00,36.00,0,0,1,169.00,6.10,106.00,1.00,0.00,1.00,1.00,1.00
2402.00,42.00,"95814",2.00,17.00,0,0,1,63.00,2.20,0.00,0.00,0.00,0.00,1.00,0.00
2403.00,48.00,"94720",3.00,21.00,0,1,0,23.00,0.66,95.00,0.00,0.00,0.00,0.00,0.00
2404.00,38.00,"90210",4.00,13.00,1,0,0,140.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00
2405.00,41.00,"95010",1.00,15.00,0,0,1,75.00,1.50,0.00,0.00,0.00,0.00,1.00,0.00
2406.00,57.00,"94588",4.00,32.00,0,1,0,13.00,0.90,78.00,0.00,1.00,0.00,1.00,0.00
2407.00,31.00,"92354",1.00,7.00,0,0,1,10.00,0.50,81.00,0.00,0.00,0.00,1.00,0.00
2408.00,39.00,"94720",1.00,15.00,0,1,0,100.00,0.80,0.00,0.00,0.00,0.00,1.00,0.00
2409.00,48.00,"94105",3.00,22.00,1,0,0,85.00,1.10,203.00,0.00,0.00,0.00,1.00,0.00
2410.00,55.00,"95207",3.00,31.00,1,0,0,73.00,2.66,219.00,0.00,0.00,0.00,1.00,0.00
2411.00,29.00,"92630",2.00,4.00,1,0,0,130.00,6.70,0.00,0.00,0.00,0.00,0.00,1.00
2412.00,47.00,"91330",3.00,22.00,0,1,0,65.00,2.70,0.00,0.00,0.00,0.00,1.00,0.00
2413.00,61.00,"93118",4.00,36.00,1,0,0,59.00,1.70,148.00,0.00,0.00,0.00,0.00,0.00
2414.00,60.00,"91007",2.00,34.00,0,0,1,31.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2415.00,34.00,"91775",1.00,10.00,1,0,0,134.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2416.00,45.00,"94143",4.00,21.00,1,0,0,11.00,0.20,106.00,0.00,0.00,0.00,1.00,1.00
2417.00,60.00,"93611",1.00,35.00,0,0,1,32.00,0.30,80.00,0.00,0.00,0.00,1.00,0.00
2418.00,25.00,"90095",2.00,0.00,0,0,1,53.00,1.60,0.00,0.00,0.00,0.00,1.00,1.00
2419.00,41.00,"95616",1.00,17.00,1,0,0,28.00,0.70,0.00,0.00,0.00,0.00,0.00,1.00
2420.00,63.00,"94550",2.00,37.00,0,0,1,44.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
2421.00,63.00,"91304",1.00,39.00,1,0,0,40.00,0.80,118.00,0.00,0.00,0.00,0.00,1.00
2422.00,43.00,"94949",3.00,19.00,0,1,0,40.00,0.60,0.00,0.00,0.00,0.00,1.00,0.00
2423.00,58.00,"95014",2.00,32.00,1,0,0,163.00,0.50,400.00,0.00,0.00,0.00,0.00,0.00
2424.00,50.00,"91335",1.00,25.00,0,0,1,82.00,1.30,0.00,0.00,0.00,0.00,1.00,0.00
2425.00,38.00,"94583",4.00,12.00,0,1,0,89.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2426.00,54.00,"92507",4.00,30.00,0,1,0,78.00,1.60,0.00,0.00,0.00,0.00,1.00,1.00
2427.00,61.00,"94132",3.00,36.00,0,0,1,55.00,0.90,197.00,0.00,0.00,0.00,0.00,0.00
2428.00,29.00,"92675",4.00,5.00,0,1,0,34.00,0.40,0.00,0.00,0.00,0.00,1.00,0.00
2429.00,39.00,"92717",4.00,12.00,0,1,0,108.00,3.66,301.00,1.00,0.00,0.00,0.00,1.00
2430.00,33.00,"95616",4.00,7.00,0,1,0,58.00,2.20,0.00,0.00,0.00,0.00,1.00,1.00
2431.00,23.00,"92120",4.00,-1.00,1,0,0,73.00,2.60,0.00,0.00,0.00,0.00,1.00,0.00
2432.00,56.00,"91380",4.00,31.00,1,0,0,54.00,2.10,0.00,0.00,0.00,0.00,1.00,0.00
2433.00,54.00,"92182",4.00,30.00,0,1,0,45.00,0.90,0.00,0.00,0.00,0.00,0.00,1.00
2434.00,37.00,"94720",1.00,11.00,0,1,0,123.00,2.30,0.00,1.00,1.00,1.00,1.00,0.00
2435.00,38.00,"95616",1.00,12.00,1,0,0,93.00,5.20,267.00,0.00,0.00,0.00,1.00,0.00
2436.00,34.00,"92115",4.00,9.00,0,1,0,102.00,2.20,0.00,0.00,0.00,0.00,1.00,0.00
2437.00,53.00,"92626",3.00,29.00,1,0,0,39.00,1.50,0.00,0.00,0.00,0.00,1.00,0.00
2438.00,65.00,"94608",4.00,40.00,0,1,0,114.00,3.40,0.00,0.00,0.00,0.00,0.00,1.00
2439.00,62.00,"91030",1.00,37.00,0,0,1,29.00,0.30,0.00,0.00,0.00,0.00,0.00,1.00
2440.00,51.00,"91116",3.00,25.00,0,1,0,30.00,0.60,144.00,0.00,0.00,0.00,0.00,1.00
2441.00,31.00,"91401",1.00,5.00,0,0,1,22.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00
2442.00,64.00,"94305",2.00,38.00,1,0,0,38.00,0.30,186.00,0.00,0.00,0.00,1.00,1.00
2443.00,39.00,"90028",2.00,15.00,1,0,0,41.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00
2444.00,28.00,"92646",4.00,3.00,0,0,1,161.00,1.70,422.00,1.00,0.00,1.00,1.00,1.00
2445.00,60.00,"94701",3.00,35.00,0,1,0,38.00,0.50,0.00,0.00,0.00,0.00,1.00,1.00
2446.00,47.00,"93106",1.00,23.00,0,0,1,25.00,0.90,0.00,0.00,0.00,0.00,1.00,0.00
2447.00,25.00,"93010",4.00,1.00,1,0,0,70.00,2.60,218.00,0.00,0.00,0.00,1.00,0.00
2448.00,44.00,"95819",2.00,19.00,1,0,0,201.00,8.80,0.00,0.00,0.00,0.00,1.00,1.00
2449.00,51.00,"92103",2.00,26.00,0,0,1,42.00,0.60,0.00,0.00,0.00,0.00,1.00,1.00
2450.00,31.00,"94720",1.00,7.00,1,0,0,64.00,1.20,0.00,0.00,0.00,0.00,1.00,0.00
2451.00,32.00,"90034",4.00,7.00,0,0,1,28.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00
2452.00,51.00,"93940",1.00,25.00,1,0,0,119.00,4.90,208.00,0.00,0.00,0.00,1.00,1.00
2453.00,25.00,"94596",1.00,1.00,0,0,1,28.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
2454.00,43.00,"94104",3.00,19.00,0,0,1,60.00,2.10,0.00,0.00,0.00,0.00,1.00,0.00
2455.00,54.00,"93955",1.00,29.00,0,1,0,23.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00
2456.00,34.00,"94720",4.00,8.00,0,0,1,164.00,7.40,0.00,1.00,0.00,0.00,1.00,0.00
2457.00,54.00,"95211",2.00,30.00,1,0,0,39.00,0.80,0.00,0.00,0.00,0.00,0.00,1.00
2458.00,42.00,"92115",2.00,17.00,0,0,1,19.00,0.00,85.00,0.00,0.00,0.00,1.00,1.00
2459.00,46.00,"93108",2.00,20.00,0,0,1,72.00,0.80,0.00,0.00,0.00,0.00,1.00,1.00
2460.00,62.00,"95060",3.00,37.00,0,0,1,41.00,0.90,0.00,0.00,0.00,0.00,1.00,1.00
2461.00,31.00,"92123",2.00,5.00,0,1,0,32.00,0.30,130.00,0.00,0.00,0.00,1.00,0.00
2462.00,30.00,"94302",1.00,5.00,0,1,0,69.00,0.80,0.00,0.00,0.00,0.00,1.00,0.00
2463.00,52.00,"95828",3.00,28.00,1,0,0,23.00,0.40,0.00,0.00,0.00,0.00,1.00,0.00
2464.00,35.00,"92009",4.00,9.00,1,0,0,44.00,0.20,0.00,0.00,0.00,0.00,1.00,0.00
2465.00,60.00,"92407",3.00,36.00,0,1,0,32.00,0.40,165.00,0.00,0.00,0.00,1.00,0.00
2466.00,58.00,"90059",2.00,34.00,1,0,0,25.00,0.30,123.00,0.00,0.00,0.00,1.00,0.00
2467.00,24.00,"94105",2.00,-2.00,0,0,1,80.00,1.60,0.00,0.00,0.00,0.00,1.00,0.00
2468.00,40.00,"92350",1.00,16.00,0,1,0,83.00,0.80,230.00,0.00,1.00,0.00,1.00,0.00
2469.00,49.00,"94304",1.00,23.00,1,0,0,133.00,7.30,0.00,0.00,0.00,0.00,1.00,1.00
2470.00,43.00,"92780",1.00,18.00,0,1,0,89.00,0.10,307.00,0.00,0.00,0.00,0.00,1.00
2471.00,33.00,"92122",2.00,7.00,0,0,1,81.00,4.50,187.00,0.00,0.00,1.00,1.00,1.00
2472.00,36.00,"91040",2.00,11.00,0,1,0,44.00,1.10,85.00,0.00,0.00,0.00,1.00,0.00
2473.00,62.00,"94720",2.00,36.00,1,0,0,119.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2474.00,57.00,"92182",4.00,32.00,1,0,0,39.00,0.90,147.00,0.00,0.00,0.00,0.00,0.00
2475.00,64.00,"92122",2.00,38.00,0,0,1,40.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2476.00,52.00,"95817",3.00,26.00,1,0,0,79.00,0.80,183.00,0.00,0.00,0.00,0.00,0.00
2477.00,54.00,"95616",4.00,28.00,0,1,0,30.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
2478.00,40.00,"90025",1.00,14.00,0,0,1,179.00,2.60,0.00,1.00,0.00,0.00,1.00,0.00
2479.00,30.00,"94063",2.00,5.00,1,0,0,178.00,6.70,0.00,0.00,0.00,0.00,0.00,0.00
2480.00,55.00,"94720",4.00,30.00,0,1,0,82.00,3.80,0.00,0.00,0.00,0.00,1.00,0.00
2481.00,39.00,"91768",2.00,13.00,0,1,0,50.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00
2482.00,55.00,"94306",2.00,30.00,0,1,0,64.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00
2483.00,28.00,"92115",1.00,4.00,1,0,0,129.00,1.50,0.00,0.00,0.00,0.00,0.00,1.00
2484.00,44.00,"93943",4.00,18.00,1,0,0,68.00,2.90,0.00,0.00,1.00,0.00,0.00,0.00
2485.00,46.00,"92697",1.00,21.00,0,0,1,30.00,1.40,112.00,0.00,1.00,0.00,0.00,0.00
2486.00,61.00,"94025",3.00,36.00,1,0,0,48.00,1.50,0.00,0.00,0.00,0.00,0.00,1.00
2487.00,61.00,"92717",1.00,36.00,1,0,0,130.00,1.30,257.00,0.00,0.00,0.00,0.00,0.00
2488.00,45.00,"92886",1.00,20.00,0,0,1,40.00,0.50,0.00,0.00,1.00,0.00,1.00,0.00
2489.00,38.00,"94708",2.00,14.00,1,0,0,105.00,1.90,0.00,0.00,0.00,0.00,1.00,0.00
2490.00,29.00,"92626",4.00,3.00,1,0,0,41.00,0.20,0.00,0.00,0.00,0.00,1.00,0.00
2491.00,52.00,"90404",3.00,28.00,0,0,1,168.00,6.50,118.00,1.00,0.00,0.00,1.00,0.00
2492.00,38.00,"92868",2.00,14.00,1,0,0,80.00,2.70,0.00,0.00,0.00,0.00,1.00,0.00
2493.00,28.00,"96091",2.00,3.00,1,0,0,134.00,3.10,0.00,0.00,0.00,0.00,1.00,0.00
2494.00,34.00,"94025",1.00,9.00,0,0,1,49.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00
2495.00,35.00,"92697",2.00,9.00,1,0,0,63.00,1.80,0.00,0.00,0.00,0.00,1.00,0.00
2496.00,46.00,"94701",4.00,22.00,1,0,0,70.00,1.90,212.00,0.00,0.00,0.00,0.00,1.00
2497.00,63.00,"93117",3.00,37.00,0,1,0,32.00,0.70,141.00,0.00,0.00,0.00,0.00,0.00
2498.00,33.00,"95133",3.00,9.00,0,0,1,14.00,0.90,114.00,0.00,0.00,0.00,0.00,0.00
2499.00,38.00,"92028",2.00,14.00,1,0,0,111.00,6.10,326.00,0.00,0.00,0.00,0.00,0.00
2500.00,53.00,"94105",4.00,27.00,0,1,0,38.00,2.80,144.00,0.00,1.00,0.00,1.00,0.00
2501.00,28.00,"92096",2.00,2.00,1,0,0,121.00,2.00,341.00,0.00,0.00,0.00,1.00,0.00
2502.00,44.00,"95616",4.00,18.00,0,0,1,90.00,2.60,0.00,0.00,0.00,0.00,1.00,0.00
2503.00,58.00,"92009",2.00,31.00,0,1,0,178.00,6.00,0.00,1.00,0.00,0.00,1.00,0.00
2504.00,38.00,"94024",4.00,14.00,0,1,0,20.00,0.40,79.00,0.00,0.00,0.00,1.00,1.00
2505.00,48.00,"91380",2.00,24.00,1,0,0,61.00,1.70,229.00,0.00,0.00,0.00,0.00,1.00
2506.00,33.00,"96064",4.00,7.00,1,0,0,43.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00
2507.00,66.00,"94590",1.00,42.00,0,1,0,39.00,1.90,0.00,0.00,0.00,0.00,1.00,1.00
2508.00,59.00,"90048",4.00,34.00,1,0,0,60.00,2.10,234.00,0.00,0.00,0.00,1.00,1.00
2509.00,40.00,"93407",3.00,15.00,1,0,0,63.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00
2510.00,36.00,"93401",4.00,11.00,0,0,1,8.00,0.20,81.00,0.00,0.00,0.00,0.00,1.00
2511.00,62.00,"95616",4.00,38.00,0,1,0,52.00,1.30,0.00,0.00,0.00,0.00,1.00,1.00
2512.00,51.00,"92121",4.00,27.00,1,0,0,92.00,3.00,0.00,1.00,0.00,1.00,1.00,1.00
2513.00,58.00,"90212",2.00,32.00,1,0,0,111.00,1.40,298.00,0.00,0.00,0.00,1.00,0.00
2514.00,52.00,"92037",1.00,26.00,0,0,1,71.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00
2515.00,41.00,"92182",2.00,16.00,0,1,0,25.00,0.10,91.00,0.00,1.00,0.00,0.00,0.00
2516.00,31.00,"94558",1.00,5.00,0,0,1,34.00,1.90,156.00,0.00,0.00,0.00,1.00,0.00
2517.00,28.00,"94720",3.00,3.00,0,0,1,74.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00
2518.00,57.00,"95616",2.00,31.00,1,0,0,120.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00
2519.00,61.00,"95125",4.00,37.00,0,1,0,50.00,1.30,0.00,0.00,0.00,0.00,0.00,1.00
2520.00,60.00,"92121",2.00,36.00,1,0,0,10.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
